TimeStamp,Produced(Wh),Consumed(Wh),Temp(F),SolarRadiation(W/m2)
2025-01-13 10:00:00,11316,4296,40.9,257
2025-01-13 11:00:00,3213,3883,40.4,191
2025-01-13 12:00:00,3995,3765,38.7,108
2025-01-13 13:00:00,3833,3813,39.1,163
2025-01-13 14:00:00,2573,3563,39.4,129
2025-01-13 15:00:00,623,3543,38.8,100
2025-01-13 16:00:00,58,3508,38.3,30
2025-01-13 17:00:00,0,3690,38,12
2025-01-13 18:00:00,0,4170,35.9,1
2025-01-13 19:00:00,0,4330,33.7,0
2025-01-13 20:00:00,0,3600,34.5,0
2025-01-13 21:00:00,0,4150,30.4,0
2025-01-13 22:00:00,0,3820,27.4,0
2025-01-13 23:00:00,0,2080,22.9,0
2025-01-14 0:00:00,0,2270,21.8,0
2025-01-14 1:00:00,0,1980,24.7,0
2025-01-14 2:00:00,0,2580,25.6,0
2025-01-14 3:00:00,0,1990,28.7,0
2025-01-14 4:00:00,0,2020,29.2,0
2025-01-14 5:00:00,0,2160,29.7,0
2025-01-14 6:00:00,0,2410,28.9,0
2025-01-14 7:00:00,615,2575,28.6,0
2025-01-14 8:00:00,7555,4435,30.2,5
2025-01-14 9:00:00,16301,5041,30.8,74
2025-01-14 10:00:00,20439,4999,31.8,256
2025-01-14 11:00:00,22301,6161,32.6,366
2025-01-14 12:00:00,22297,5247,33.1,415
2025-01-14 13:00:00,19704,5084,33.1,446
2025-01-14 14:00:00,15489,5299,32.6,403
2025-01-14 15:00:00,8900,4820,31.7,164
2025-01-14 16:00:00,1036,4966,30.6,73
2025-01-14 17:00:00,0,5440,29.4,15
2025-01-14 18:00:00,0,5780,28.2,1
2025-01-14 19:00:00,0,5350,27.7,0
2025-01-14 20:00:00,0,5570,27.8,0
2025-01-14 21:00:00,0,5590,28.6,0
2025-01-14 22:00:00,0,5410,27.9,0
2025-01-14 23:00:00,0,4440,26.8,0
2025-01-15 0:00:00,0,3610,26,0
2025-01-15 1:00:00,0,3430,25.1,0
2025-01-15 2:00:00,0,3870,24.8,0
2025-01-15 3:00:00,0,3410,24.1,0
2025-01-15 4:00:00,0,3660,23.4,0
2025-01-15 5:00:00,0,3850,23.2,0
2025-01-15 6:00:00,0,3690,23.2,0
2025-01-15 7:00:00,1083,3473,22.5,0
2025-01-15 8:00:00,9366,5306,23.4,6
2025-01-15 9:00:00,16524,6044,26.3,101
2025-01-15 10:00:00,20815,5795,27.5,255
2025-01-15 11:00:00,22736,5646,29.4,367
2025-01-15 12:00:00,22653,5683,30.6,434
2025-01-15 13:00:00,20287,5457,31.4,450
2025-01-15 14:00:00,15547,4507,31.5,413
2025-01-15 15:00:00,9218,3948,31.8,164
2025-01-15 16:00:00,929,3849,30.4,81
2025-01-15 17:00:00,0,5400,28.4,18
2025-01-15 18:00:00,0,5890,28,1
2025-01-15 19:00:00,0,5490,26.6,0
2025-01-15 20:00:00,0,5530,26.6,0
2025-01-15 21:00:00,0,5500,26.3,0
2025-01-15 22:00:00,0,5980,25.6,0
2025-01-15 23:00:00,0,4040,24.5,0
2025-01-16 0:00:00,0,3560,24.6,0
2025-01-16 1:00:00,0,3630,19.6,0
2025-01-16 2:00:00,0,3580,17.9,0
2025-01-16 3:00:00,0,3960,14.6,0
2025-01-16 4:00:00,0,3780,12.8,0
2025-01-16 5:00:00,0,3610,11,0
2025-01-16 6:00:00,0,3710,10,0
2025-01-16 7:00:00,1344,3534,9.6,0
2025-01-16 8:00:00,10010,3810,11.8,6
2025-01-16 9:00:00,15864,3344,25.4,108
2025-01-16 10:00:00,19071,3681,29.4,264
2025-01-16 11:00:00,18607,3447,30.3,311
2025-01-16 12:00:00,17683,3313,31,368
2025-01-16 13:00:00,5617,3437,30.4,305
2025-01-16 14:00:00,3057,3347,29.3,138
2025-01-16 15:00:00,2010,3410,29,107
2025-01-16 16:00:00,602,3392,29.3,85
2025-01-16 17:00:00,0,3500,28.8,21
2025-01-16 18:00:00,0,3350,27.4,1
2025-01-16 19:00:00,0,3600,26.3,0
2025-01-16 20:00:00,0,3330,25.3,0
2025-01-16 21:00:00,0,3850,26.3,0
2025-01-16 22:00:00,0,4060,26.4,0
2025-01-16 23:00:00,0,3550,26.9,0
2025-01-17 0:00:00,0,3300,26.1,0
2025-01-17 1:00:00,0,3330,25.9,0
2025-01-17 2:00:00,0,3710,25.7,0
2025-01-17 3:00:00,0,3400,25.6,0
2025-01-17 4:00:00,0,3380,23.8,0
2025-01-17 5:00:00,0,3560,19.5,0
2025-01-17 6:00:00,0,3610,18.2,0
2025-01-17 7:00:00,471,3731,18,0
2025-01-17 8:00:00,5785,4495,19.3,6
2025-01-17 9:00:00,15877,6117,27.9,107
2025-01-17 10:00:00,19947,5287,30.9,253
2025-01-17 11:00:00,21689,6149,33.2,359
2025-01-17 12:00:00,21385,6675,34.5,427
2025-01-17 13:00:00,19179,5229,36.8,432
2025-01-17 14:00:00,14513,5373,36.2,401
2025-01-17 15:00:00,8009,5209,36.8,182
2025-01-17 16:00:00,1149,5319,36.5,91
2025-01-17 17:00:00,0,5140,32.5,19
2025-01-17 18:00:00,0,5210,25.4,1
2025-01-17 19:00:00,0,4560,22.6,0
2025-01-17 20:00:00,0,4470,20.8,0
2025-01-17 21:00:00,0,4000,19.6,0
2025-01-17 22:00:00,0,4330,18.7,0
2025-01-17 23:00:00,0,3470,18.7,0
2025-01-18 0:00:00,0,2230,19.1,0
2025-01-18 1:00:00,0,3950,21.1,0
2025-01-18 2:00:00,0,3850,22.8,0
2025-01-18 3:00:00,0,2550,24.6,0
2025-01-18 4:00:00,0,2140,36.8,0
2025-01-18 5:00:00,0,2160,37.8,0
2025-01-18 6:00:00,0,1900,37.6,0
2025-01-18 7:00:00,369,2169,38.9,0
2025-01-18 8:00:00,1399,2689,41.1,5
2025-01-18 9:00:00,4006,3056,43.1,37
2025-01-18 10:00:00,4992,3212,44.1,87
2025-01-18 11:00:00,3269,3389,44.2,120
2025-01-18 12:00:00,1194,3144,43.5,103
2025-01-18 13:00:00,1355,3115,43.2,60
2025-01-18 14:00:00,519,2599,43,51
2025-01-18 15:00:00,179,1859,43.1,17
2025-01-18 16:00:00,0,2260,43.3,10
2025-01-18 17:00:00,0,2360,44.6,3
2025-01-18 18:00:00,0,2430,46.1,0
2025-01-18 19:00:00,0,2160,46.3,0
2025-01-18 20:00:00,0,2800,45.3,0
2025-01-18 21:00:00,0,3390,44.3,0
2025-01-18 22:00:00,0,3470,43,0
2025-01-18 23:00:00,0,3390,41.4,0
2025-01-19 0:00:00,0,2450,42.5,0
2025-01-19 1:00:00,0,1860,41.7,0
2025-01-19 2:00:00,0,1900,39.1,0
2025-01-19 3:00:00,0,2300,36.7,0
2025-01-19 4:00:00,0,2250,35.3,0
2025-01-19 5:00:00,0,2010,34.5,0
2025-01-19 6:00:00,0,1890,31.9,0
2025-01-19 7:00:00,492,2242,30.9,0
2025-01-19 8:00:00,2253,1963,33.4,5
2025-01-19 9:00:00,4653,2163,36.4,41
2025-01-19 10:00:00,5641,3561,38.4,99
2025-01-19 11:00:00,3636,5516,39.1,142
2025-01-19 12:00:00,4541,4991,38.4,124
2025-01-19 13:00:00,2631,3811,39.1,171
2025-01-19 14:00:00,1552,5662,38.4,113
2025-01-19 15:00:00,578,4348,37.8,47
2025-01-19 16:00:00,44,5124,37.8,24
2025-01-19 17:00:00,0,4220,37.7,4
2025-01-19 18:00:00,0,5090,37.1,0
2025-01-19 19:00:00,0,6220,36.5,0
2025-01-19 20:00:00,0,4820,34.8,0
2025-01-19 21:00:00,0,4550,32.7,0
2025-01-19 22:00:00,0,4550,32.7,0
2025-01-19 23:00:00,0,3940,31.7,0
2025-01-20 0:00:00,0,3710,30.8,0
2025-01-20 1:00:00,0,3470,28.2,0
2025-01-20 2:00:00,0,3570,26.7,0
2025-01-20 3:00:00,0,3710,24.6,0
2025-01-20 4:00:00,0,3330,23.3,0
2025-01-20 5:00:00,0,3370,21.7,0
2025-01-20 6:00:00,0,3910,20.2,0
2025-01-20 7:00:00,127,5277,19.8,0
2025-01-20 8:00:00,1170,5690,19.6,2
2025-01-20 9:00:00,2159,5579,20.8,50
2025-01-20 10:00:00,3062,6412,22.3,113
2025-01-20 11:00:00,3935,5215,23,146
2025-01-20 12:00:00,5430,5340,24,361
2025-01-20 13:00:00,6538,5858,24.6,469
2025-01-20 14:00:00,5835,5765,24.9,366
2025-01-20 15:00:00,4293,5423,24.8,202
2025-01-20 16:00:00,820,5710,24,63
2025-01-20 17:00:00,0,5470,21.8,16
2025-01-20 18:00:00,0,6360,20.2,1
2025-01-20 19:00:00,0,6890,16.9,0
2025-01-20 20:00:00,0,5430,14.2,0
2025-01-20 21:00:00,0,6010,14.3,0
2025-01-20 22:00:00,0,5430,13.7,0
2025-01-20 23:00:00,0,6070,11.3,0
2025-01-21 0:00:00,0,7500,8.7,0
2025-01-21 1:00:00,0,6910,8,0
2025-01-21 2:00:00,0,5780,7.5,0
2025-01-21 3:00:00,0,6040,8.2,0
2025-01-21 4:00:00,0,5650,6.5,0
2025-01-21 5:00:00,0,6040,6.2,0
2025-01-21 6:00:00,0,5930,7.8,0
2025-01-21 7:00:00,175,6055,6.7,0
2025-01-21 8:00:00,1999,5979,10.8,4
2025-01-21 9:00:00,3614,6294,14.4,48
2025-01-21 10:00:00,12765,3895,16.1,100
2025-01-21 11:00:00,12910,3690,17.7,362
2025-01-21 12:00:00,12790,3470,19.1,354
2025-01-21 13:00:00,7712,3532,19.9,367
2025-01-21 14:00:00,4633,3923,20.1,280
2025-01-21 15:00:00,1671,3581,19.4,168
2025-01-21 16:00:00,201,3931,18.9,78
2025-01-21 17:00:00,0,3710,18.1,22
2025-01-21 18:00:00,0,3960,17.6,0
2025-01-21 19:00:00,0,3740,18,0
2025-01-21 20:00:00,0,3990,18,0
2025-01-21 21:00:00,0,4350,17.4,0
2025-01-21 22:00:00,0,3880,17.4,0
2025-01-21 23:00:00,0,3760,17.4,0
2025-01-22 0:00:00,0,3750,17,0
2025-01-22 1:00:00,0,3730,17,0
2025-01-22 2:00:00,0,3960,16.2,0
2025-01-22 3:00:00,0,3960,16,0
2025-01-22 4:00:00,0,3560,15.1,0
2025-01-22 5:00:00,0,4790,12.8,0
2025-01-22 6:00:00,0,6430,9.3,0
2025-01-22 7:00:00,291,6211,7.1,0
2025-01-22 8:00:00,3976,6986,7.3,9
2025-01-22 9:00:00,7838,5948,16.5,92
2025-01-22 10:00:00,9541,6571,16.6,165
2025-01-22 11:00:00,16554,5914,17.3,237
2025-01-22 12:00:00,22978,5578,18.6,351
2025-01-22 13:00:00,21270,6400,19.8,480
2025-01-22 14:00:00,16833,6133,21.2,438
2025-01-22 15:00:00,10362,5432,20.1,260
2025-01-22 16:00:00,1963,5383,20.1,95
2025-01-22 17:00:00,0,5760,16.4,17
2025-01-22 18:00:00,0,5890,10.3,1
2025-01-22 19:00:00,0,5920,7.7,0
2025-01-22 20:00:00,0,5490,7.3,0
2025-01-22 21:00:00,0,4910,7.1,0
2025-01-22 22:00:00,0,4610,6.3,0
2025-01-22 23:00:00,0,4420,4.4,0
2025-01-23 0:00:00,0,4300,4,0
2025-01-23 1:00:00,0,4250,3.9,0
2025-01-23 2:00:00,0,4090,3.7,0
2025-01-23 3:00:00,0,4140,2.8,0
2025-01-23 4:00:00,0,5140,2.8,0
2025-01-23 5:00:00,0,6400,6,0
2025-01-23 6:00:00,0,7210,8.9,0
2025-01-23 7:00:00,766,7296,11.6,0
2025-01-23 8:00:00,3572,5602,13.2,11
2025-01-23 9:00:00,11394,5794,20.5,64
2025-01-23 10:00:00,9822,6222,27.9,205
2025-01-23 11:00:00,8756,5316,28.4,241
2025-01-23 12:00:00,11453,5603,30.7,198
2025-01-23 13:00:00,16397,5407,31.8,364
2025-01-23 14:00:00,9662,5392,32,357
2025-01-23 15:00:00,4644,5264,31.6,266
2025-01-23 16:00:00,1984,5234,30.3,103
2025-01-23 17:00:00,0,5280,26.8,35
2025-01-23 18:00:00,0,5150,24.3,2
2025-01-23 19:00:00,0,5660,25.1,0
2025-01-23 20:00:00,0,6180,23.8,0
2025-01-23 21:00:00,0,4720,21.4,0
2025-01-23 22:00:00,0,3560,19.8,0
2025-01-23 23:00:00,0,4160,17.8,0
2025-01-24 0:00:00,0,4140,17,0
2025-01-24 1:00:00,0,3890,16.1,0
2025-01-24 2:00:00,0,4130,14.7,0
2025-01-24 3:00:00,0,3760,14.6,0
2025-01-24 4:00:00,0,4050,12.2,0
2025-01-24 5:00:00,0,4540,9.7,0
2025-01-24 6:00:00,0,4150,11.7,0
2025-01-24 7:00:00,1661,4061,10.4,0
2025-01-24 8:00:00,9891,6161,21.9,9
2025-01-24 9:00:00,16397,5277,23.8,109
2025-01-24 10:00:00,20813,5543,27.8,269
2025-01-24 11:00:00,23031,6321,28.1,384
2025-01-24 12:00:00,23118,5498,30.1,456
2025-01-24 13:00:00,20816,5336,31,475
2025-01-24 14:00:00,16365,5495,32.7,438
2025-01-24 15:00:00,9959,5109,32,288
2025-01-24 16:00:00,2049,5369,31,109
2025-01-24 17:00:00,0,5010,28.8,20
2025-01-24 18:00:00,0,5530,25.2,2
2025-01-24 19:00:00,0,5580,21.7,0
2025-01-24 20:00:00,0,5380,18.3,0
2025-01-24 21:00:00,0,5420,17.4,0
2025-01-24 22:00:00,0,5550,16.4,0
2025-01-24 23:00:00,0,4260,15.2,0
2025-01-25 0:00:00,0,3540,13.8,0
2025-01-25 1:00:00,0,3680,12.2,0
2025-01-25 2:00:00,0,3560,11.1,0
2025-01-25 3:00:00,0,3890,9.7,0
2025-01-25 4:00:00,0,3560,8.2,0
2025-01-25 5:00:00,0,3830,8.5,0
2025-01-25 6:00:00,0,4000,7.9,0
2025-01-25 7:00:00,1854,5944,8.4,0
2025-01-25 8:00:00,10467,5907,13.9,10
2025-01-25 9:00:00,16694,5584,24,111
2025-01-25 10:00:00,19677,6207,29.6,278
2025-01-25 11:00:00,22112,5632,30.4,389
2025-01-25 12:00:00,23278,6308,31.9,471
2025-01-25 13:00:00,18815,5285,31.3,481
2025-01-25 14:00:00,9934,5364,30.9,340
2025-01-25 15:00:00,8407,5157,30.8,191
2025-01-25 16:00:00,1946,5266,29.5,132
2025-01-25 17:00:00,0,5360,27.9,24
2025-01-25 18:00:00,0,5460,26.9,2
2025-01-25 19:00:00,0,5240,28.7,0
2025-01-25 20:00:00,0,5260,27,0
2025-01-25 21:00:00,0,4120,25.7,0
2025-01-25 22:00:00,0,3420,29.7,0
2025-01-25 23:00:00,0,3520,32.5,0
2025-01-26 0:00:00,0,3230,32.9,0
2025-01-26 1:00:00,0,3280,34,0
2025-01-26 2:00:00,0,3700,34.4,0
2025-01-26 3:00:00,0,3120,35.6,0
2025-01-26 4:00:00,0,3180,35.1,0
2025-01-26 5:00:00,0,3240,34.2,0
2025-01-26 6:00:00,0,3690,33.7,0
2025-01-26 7:00:00,85,5445,33,0
2025-01-26 8:00:00,1419,5239,34,2
2025-01-26 9:00:00,3857,5217,35.7,36
2025-01-26 10:00:00,6819,6009,38,106
2025-01-26 11:00:00,6625,5415,39.6,191
2025-01-26 12:00:00,8285,5275,39.7,189
2025-01-26 13:00:00,5531,5161,40.9,235
2025-01-26 14:00:00,7149,4889,41.1,176
2025-01-26 15:00:00,4997,4657,41.5,172
2025-01-26 16:00:00,925,4725,39.3,104
2025-01-26 17:00:00,0,5130,37.3,33
2025-01-26 18:00:00,0,5620,30.6,3
2025-01-26 19:00:00,0,4240,27.4,0
2025-01-26 20:00:00,0,3310,25.2,0
2025-01-26 21:00:00,0,3680,24.9,0
2025-01-26 22:00:00,0,3290,22.6,0
2025-01-26 23:00:00,0,3550,20.2,0
2025-01-27 0:00:00,0,3700,19.5,0
2025-01-27 1:00:00,0,3360,18.6,0
2025-01-27 2:00:00,0,3500,17.1,0
2025-01-27 3:00:00,0,3530,17.6,0
2025-01-27 4:00:00,0,3670,21.5,0
2025-01-27 5:00:00,0,3290,24,0
2025-01-27 6:00:00,0,3320,27.1,0
2025-01-27 7:00:00,1858,5768,28.9,0
2025-01-27 8:00:00,10661,5541,28.6,12
2025-01-27 9:00:00,17102,7032,33.2,123
2025-01-27 10:00:00,21111,5741,34.5,292
2025-01-27 11:00:00,23307,5377,36.9,408
2025-01-27 12:00:00,23577,4737,37.5,477
2025-01-27 13:00:00,21421,4671,37.6,492
2025-01-27 14:00:00,17049,5829,37.5,455
2025-01-27 15:00:00,10660,4240,36.7,340
2025-01-27 16:00:00,2527,4187,36.4,116
2025-01-27 17:00:00,4,5084,34.9,19
2025-01-27 18:00:00,0,5260,35.1,3
2025-01-27 19:00:00,0,4560,37.1,0
2025-01-27 20:00:00,0,4590,37.6,0
2025-01-27 21:00:00,0,4410,38.5,0
2025-01-27 22:00:00,0,4170,38.9,0
2025-01-27 23:00:00,0,4220,39.1,0
2025-01-28 0:00:00,0,4460,40.1,0
2025-01-28 1:00:00,0,4420,39,0
2025-01-28 2:00:00,0,4190,38.5,0
2025-01-28 3:00:00,0,4340,37.3,0
2025-01-28 4:00:00,0,4200,39.2,0
2025-01-28 5:00:00,0,4360,38.7,0
2025-01-28 6:00:00,0,5300,37,0
2025-01-28 7:00:00,1004,3704,36.7,0
2025-01-28 8:00:00,10406,3226,38.3,8
2025-01-28 9:00:00,16066,3316,39.9,119
2025-01-28 10:00:00,19772,3432,41.6,213
2025-01-28 11:00:00,18790,3270,42.2,358
2025-01-28 12:00:00,21885,3285,42.9,410
2025-01-28 13:00:00,21862,3242,40.7,383
2025-01-28 14:00:00,17150,3180,39,428
2025-01-28 15:00:00,10218,3288,37.6,357
2025-01-28 16:00:00,2065,4835,35.7,124
2025-01-28 17:00:00,1,5371,33.5,39
2025-01-28 18:00:00,0,6230,31,3
2025-01-28 19:00:00,0,6050,25.7,0
2025-01-28 20:00:00,0,6370,22.4,0
2025-01-28 21:00:00,0,3510,21.4,0
2025-01-28 22:00:00,0,3750,22.5,0
2025-01-28 23:00:00,0,4340,27.2,0
2025-01-29 0:00:00,0,3480,34.9,0
2025-01-29 1:00:00,0,3420,38.6,0
2025-01-29 2:00:00,0,3290,38.6,0
2025-01-29 3:00:00,0,3240,42.6,0
2025-01-29 4:00:00,0,3310,41.4,0
2025-01-29 5:00:00,0,3200,38.3,0
2025-01-29 6:00:00,0,3140,37.3,0
2025-01-29 7:00:00,1912,4162,37.8,0
2025-01-29 8:00:00,8012,5642,41.9,12
2025-01-29 9:00:00,6662,5252,45.2,143
2025-01-29 10:00:00,18451,6401,47.7,192
2025-01-29 11:00:00,18044,5254,47.9,393
2025-01-29 12:00:00,19470,4890,47.7,404
2025-01-29 13:00:00,13114,4464,48.4,348
2025-01-29 14:00:00,7983,4383,50.1,292
2025-01-29 15:00:00,6215,4295,50.5,258
2025-01-29 16:00:00,1827,4597,46.5,116
2025-01-29 17:00:00,5,5325,44,42
2025-01-29 18:00:00,0,5400,42.1,3
2025-01-29 19:00:00,0,4910,40.1,0
2025-01-29 20:00:00,0,3600,38.2,0
2025-01-29 21:00:00,0,3190,36.9,0
2025-01-29 22:00:00,0,3330,35.4,0
2025-01-29 23:00:00,0,3410,33.8,0
2025-01-30 0:00:00,0,3710,32.1,0
2025-01-30 1:00:00,0,3230,30.4,0
2025-01-30 2:00:00,0,3650,29.1,0
2025-01-30 3:00:00,0,3330,27.4,0
2025-01-30 4:00:00,0,3510,26.2,0
2025-01-30 5:00:00,0,3550,24.9,0
2025-01-30 6:00:00,0,3410,24.3,0
2025-01-30 7:00:00,2188,5598,23.8,0
2025-01-30 8:00:00,11192,5402,25,15
2025-01-30 9:00:00,17401,5541,26.4,130
2025-01-30 10:00:00,21893,5633,27.5,299
2025-01-30 11:00:00,24194,6414,28.6,415
2025-01-30 12:00:00,24294,6004,29.9,486
2025-01-30 13:00:00,22132,5072,31.3,504
2025-01-30 14:00:00,17508,4858,31.7,463
2025-01-30 15:00:00,10110,5580,32.2,356
2025-01-30 16:00:00,2663,6073,31.8,136
2025-01-30 17:00:00,4,5574,30.1,28
2025-01-30 18:00:00,0,8770,27.8,4
2025-01-30 19:00:00,0,7330,25,0
2025-01-30 20:00:00,0,5090,23.8,0
2025-01-30 21:00:00,0,5230,23.6,0
2025-01-30 22:00:00,0,5330,22.6,0
2025-01-30 23:00:00,0,3390,27.1,0
2025-01-31 0:00:00,0,3480,35.2,0
2025-01-31 1:00:00,0,3620,37.4,0
2025-01-31 2:00:00,0,3200,38.5,0
2025-01-31 3:00:00,0,3290,39.4,0
2025-01-31 4:00:00,0,3310,40.3,0
2025-01-31 5:00:00,0,3460,41.3,0
2025-01-31 6:00:00,0,3180,42.2,0
2025-01-31 7:00:00,69,3289,42.4,0
2025-01-31 8:00:00,692,3452,42.5,3
2025-01-31 9:00:00,795,3125,43.4,20
2025-01-31 10:00:00,1673,3153,44,21
2025-01-31 11:00:00,2504,3624,44.6,31
2025-01-31 12:00:00,1681,5051,44.3,52
2025-01-31 13:00:00,625,5605,43.6,47
2025-01-31 14:00:00,1160,5710,43.9,25
2025-01-31 15:00:00,628,5778,43.4,39
2025-01-31 16:00:00,8,4978,42.4,25
2025-01-31 17:00:00,0,4900,41.8,5
2025-01-31 18:00:00,0,4440,41.8,0
2025-01-31 19:00:00,0,4590,41.3,0
2025-01-31 20:00:00,0,4430,41.9,0
2025-01-31 21:00:00,0,4240,43.3,0
2025-01-31 22:00:00,0,4160,43.9,0
2025-01-31 23:00:00,0,4820,44.9,0
2025-02-01 0:00:00,0,4152,45.8,0
2025-02-01 1:00:00,0,4368,43.3,0
2025-02-01 2:00:00,0,3911,43.1,0
2025-02-01 3:00:00,0,3295,42,0
2025-02-01 4:00:00,0,3066,41.2,0
2025-02-01 5:00:00,0,3630,38.6,0
2025-02-01 6:00:00,0,3022,37.3,0
2025-02-01 7:00:00,560,3048,36.4,0
2025-02-01 8:00:00,3038,3122,36.7,2
2025-02-01 9:00:00,2011,3471,36.5,31
2025-02-01 10:00:00,2034,3050,35.5,33
2025-02-01 11:00:00,9136,3338,36.4,146
2025-02-01 12:00:00,23434,3214,35.9,333
2025-02-01 13:00:00,22569,4868,35.9,514
2025-02-01 14:00:00,18148,5510,35.7,477
2025-02-01 15:00:00,11564,5198,34.4,391
2025-02-01 16:00:00,3285,5187,33.2,145
2025-02-01 17:00:00,16,5265,30.2,24
2025-02-01 18:00:00,0,5169,28.4,4
2025-02-01 19:00:00,0,5836,26.6,0
2025-02-01 20:00:00,0,5325,24.9,0
2025-02-01 21:00:00,0,5339,23.8,0
2025-02-01 22:00:00,0,5977,22.9,0
2025-02-01 23:00:00,0,5165,21.6,0
2025-02-02 0:00:00,0,3790,20.9,0
2025-02-02 1:00:00,0,3399,20,0
2025-02-02 2:00:00,0,3523,19.8,0
2025-02-02 3:00:00,0,3687,18.8,0
2025-02-02 4:00:00,0,3597,17.8,0
2025-02-02 5:00:00,0,3428,16.7,0
2025-02-02 6:00:00,0,3902,15.1,0
2025-02-02 7:00:00,891,3386,16.2,0
2025-02-02 8:00:00,4769,3586,18.8,13
2025-02-02 9:00:00,13418,3503,22.7,80
2025-02-02 10:00:00,14162,4645,24.8,253
2025-02-02 11:00:00,9729,5308,26.6,338
2025-02-02 12:00:00,7229,5780,27.3,302
2025-02-02 13:00:00,6598,5347,28.6,256
2025-02-02 14:00:00,2468,5364,30.5,235
2025-02-02 15:00:00,2332,5476,31.3,142
2025-02-02 16:00:00,637,6283,32.1,97
2025-02-02 17:00:00,0,6035,32.7,41
2025-02-02 18:00:00,0,4926,34.7,1
2025-02-02 19:00:00,0,5154,35.5,0
2025-02-02 20:00:00,0,5004,36.7,0
2025-02-02 21:00:00,0,4816,36.8,0
2025-02-02 22:00:00,0,4734,37.3,0
2025-02-02 23:00:00,0,5172,38.2,0
2025-02-03 0:00:00,0,3783,37.4,0
2025-02-03 1:00:00,0,3279,36.6,0
2025-02-03 2:00:00,0,3145,35.6,0
2025-02-03 3:00:00,0,3386,36,0
2025-02-03 4:00:00,0,3424,36.8,0
2025-02-03 5:00:00,0,3103,35.9,0
2025-02-03 6:00:00,0,3279,33.7,0
2025-02-03 7:00:00,2304,3212,29.6,0
2025-02-03 8:00:00,10303,5827,34.3,23
2025-02-03 9:00:00,10203,5290,37.7,151
2025-02-03 10:00:00,7241,5158,39,243
2025-02-03 11:00:00,11239,5359,39.6,163
2025-02-03 12:00:00,10783,4498,40.7,245
2025-02-03 13:00:00,13612,4261,40.8,290
2025-02-03 14:00:00,14847,5196,43.5,314
2025-02-03 15:00:00,10009,5555,41.7,331
2025-02-03 16:00:00,1881,4388,40.7,149
2025-02-03 17:00:00,25,5022,39.2,37
2025-02-03 18:00:00,0,5642,38.2,6
2025-02-03 19:00:00,0,4604,39.1,0
2025-02-03 20:00:00,0,4708,41.8,0
2025-02-03 21:00:00,0,4331,41.9,0
2025-02-03 22:00:00,0,5123,41.9,0
2025-02-03 23:00:00,0,3957,41.2,0
2025-02-04 0:00:00,0,3292,42,0
2025-02-04 1:00:00,0,3479,42.3,0
2025-02-04 2:00:00,0,3271,41.9,0
2025-02-04 3:00:00,0,3055,42.8,0
2025-02-04 4:00:00,0,3048,43.3,0
2025-02-04 5:00:00,0,3260,42.9,0
2025-02-04 6:00:00,0,3279,42.2,0
2025-02-04 7:00:00,1470,3121,39.9,0
2025-02-04 8:00:00,7025,3262,41.6,18
2025-02-04 9:00:00,14967,3288,42.5,106
2025-02-04 10:00:00,21609,3037,42.7,294
2025-02-04 11:00:00,24171,3128,44.6,537
2025-02-04 12:00:00,18020,3683,45.9,499
2025-02-04 13:00:00,21695,4440,43.3,419
2025-02-04 14:00:00,18597,3288,44.3,131
2025-02-04 15:00:00,7692,3318,42.7,441
2025-02-04 16:00:00,2268,3466,40.7,177
2025-02-04 17:00:00,25,3317,36.5,51
2025-02-04 18:00:00,0,3508,35.3,4
2025-02-04 19:00:00,0,3648,33.9,0
2025-02-04 20:00:00,0,3567,32.9,0
2025-02-04 21:00:00,0,3312,31.5,0
2025-02-04 22:00:00,0,3780,29.9,0
2025-02-04 23:00:00,0,3730,29.2,0
2025-02-05 0:00:00,0,3635,28.8,0
2025-02-05 1:00:00,0,3811,28,0
2025-02-05 2:00:00,0,4400,27.6,0
2025-02-05 3:00:00,0,3927,26.4,0
2025-02-05 4:00:00,0,3566,26.7,0
2025-02-05 5:00:00,0,3804,26.6,0
2025-02-05 6:00:00,0,3691,27.2,0
2025-02-05 7:00:00,568,3508,26.2,0
2025-02-05 8:00:00,3819,3880,26.3,8
2025-02-05 9:00:00,4673,5156,27.1,59
2025-02-05 10:00:00,22358,5606,28,112
2025-02-05 11:00:00,25297,6091,29.4,326
2025-02-05 12:00:00,23820,5676,30.5,512
2025-02-05 13:00:00,20215,6475,31.4,464
2025-02-05 14:00:00,15424,7173,31.6,415
2025-02-05 15:00:00,9940,5848,32.3,364
2025-02-05 16:00:00,2233,5219,31.3,169
2025-02-05 17:00:00,19,5740,29.4,49
2025-02-05 18:00:00,0,5571,25,6
2025-02-05 19:00:00,0,6284,22.6,0
2025-02-05 20:00:00,0,5684,21,0
2025-02-05 21:00:00,0,5649,19.1,0
2025-02-05 22:00:00,0,4302,19.4,0
2025-02-05 23:00:00,0,3652,18.5,0
2025-02-06 0:00:00,0,3748,20,0
2025-02-06 1:00:00,0,3302,24.4,0
2025-02-06 2:00:00,0,3419,26.6,0
2025-02-06 3:00:00,0,3671,28.3,0
2025-02-06 4:00:00,0,3194,29.3,0
2025-02-06 5:00:00,0,3225,30.1,0
2025-02-06 6:00:00,0,3358,30.7,0
2025-02-06 7:00:00,0,3569,31.9,0
2025-02-06 8:00:00,284,4689,33,2
2025-02-06 9:00:00,645,3412,34.1,19
2025-02-06 10:00:00,904,4310,35.7,31
